record_id,month,day,year,plot_id,species_id,sex,hindfoot_length,weight,genus,species,taxa,plot_type,Date,Name
21860,10,13,1994,16,RM,F,16,15,Reithrodontomys,megalotis,Rodent,Rodent Exclosure,1994-10-13,Reithrodontomys megalotis
21861,10,13,1994,4,PF,M,15,7,Perognathus,flavus,Rodent,Control,1994-10-13,Perognathus flavus
21863,10,13,1994,8,OL,F,21,18,Onychomys,leucogaster,Rodent,Control,1994-10-13,Onychomys leucogaster
21864,10,13,1994,5,PP,M,22,16,Chaetodipus,penicillatus,Rodent,Rodent Exclosure,1994-10-13,Chaetodipus penicillatus
21865,10,13,1994,6,PP,M,22,14,Chaetodipus,penicillatus,Rodent,Short-term Krat Exclosure,1994-10-13,Chaetodipus penicillatus
21866,10,13,1994,4,DM,M,36,39,Dipodomys,merriami,Rodent,Control,1994-10-13,Dipodomys merriami
21867,10,13,1994,9,DM,F,37,43,Dipodomys,merriami,Rodent,Spectab exclosure,1994-10-13,Dipodomys merriami
21868,10,13,1994,8,DM,M,36,42,Dipodomys,merriami,Rodent,Control,1994-10-13,Dipodomys merriami
21869,10,13,1994,8,DM,F,37,48,Dipodomys,merriami,Rodent,Control,1994-10-13,Dipodomys merriami
21870,10,13,1994,13,OL,M,29,12,Onychomys,leucogaster,Rodent,Short-term Krat Exclosure,1994-10-13,Onychomys leucogaster
21871,10,13,1994,8,DM,M,35,44,Dipodomys,merriami,Rodent,Control,1994-10-13,Dipodomys merriami
21872,10,13,1994,9,DM,M,38,42,Dipodomys,merriami,Rodent,Spectab exclosure,1994-10-13,Dipodomys merriami
21875,11,1,1994,21,PF,F,16,7,Perognathus,flavus,Rodent,Long-term Krat Exclosure,1994-11-01,Perognathus flavus
21876,11,1,1994,7,RM,F,17,15,Reithrodontomys,megalotis,Rodent,Rodent Exclosure,1994-11-01,Reithrodontomys megalotis
21877,11,1,1994,12,DO,M,37,50,Dipodomys,ordii,Rodent,Control,1994-11-01,Dipodomys ordii
21878,11,1,1994,17,DM,F,35,42,Dipodomys,merriami,Rodent,Control,1994-11-01,Dipodomys merriami
21879,11,1,1994,2,DM,M,36,44,Dipodomys,merriami,Rodent,Control,1994-11-01,Dipodomys merriami
21880,11,1,1994,1,DM,F,35,27,Dipodomys,merriami,Rodent,Spectab exclosure,1994-11-01,Dipodomys merriami
21881,11,1,1994,24,PE,M,20,18,Peromyscus,eremicus,Rodent,Rodent Exclosure,1994-11-01,Peromyscus eremicus
21882,11,1,1994,17,PF,F,17,7,Perognathus,flavus,Rodent,Control,1994-11-01,Perognathus flavus
21883,11,1,1994,18,PF,F,17,8,Perognathus,flavus,Rodent,Short-term Krat Exclosure,1994-11-01,Perognathus flavus
21884,11,1,1994,2,DO,M,37,50,Dipodomys,ordii,Rodent,Control,1994-11-01,Dipodomys ordii
21885,11,1,1994,12,NL,M,34,226,Neotoma,albigula,Rodent,Control,1994-11-01,Neotoma albigula
21887,11,1,1994,12,DM,F,36,40,Dipodomys,merriami,Rodent,Control,1994-11-01,Dipodomys merriami
21888,11,1,1994,17,DM,M,36,41,Dipodomys,merriami,Rodent,Control,1994-11-01,Dipodomys merriami
21889,11,1,1994,18,PF,F,16,8,Perognathus,flavus,Rodent,Short-term Krat Exclosure,1994-11-01,Perognathus flavus
21890,11,1,1994,20,PF,M,15,7,Perognathus,flavus,Rodent,Short-term Krat Exclosure,1994-11-01,Perognathus flavus
21891,11,1,1994,22,DM,F,36,23,Dipodomys,merriami,Rodent,Control,1994-11-01,Dipodomys merriami
21892,11,1,1994,1,DM,F,36,36,Dipodomys,merriami,Rodent,Spectab exclosure,1994-11-01,Dipodomys merriami
21893,11,1,1994,12,DM,M,36,38,Dipodomys,merriami,Rodent,Control,1994-11-01,Dipodomys merriami
21894,11,1,1994,19,PF,F,15,9,Perognathus,flavus,Rodent,Long-term Krat Exclosure,1994-11-01,Perognathus flavus
21895,11,1,1994,12,DM,F,37,38,Dipodomys,merriami,Rodent,Control,1994-11-01,Dipodomys merriami
21896,11,1,1994,19,PF,M,16,9,Perognathus,flavus,Rodent,Long-term Krat Exclosure,1994-11-01,Perognathus flavus
21897,11,1,1994,21,PF,F,15,7,Perognathus,flavus,Rodent,Long-term Krat Exclosure,1994-11-01,Perognathus flavus
21898,11,1,1994,17,DM,F,36,42,Dipodomys,merriami,Rodent,Control,1994-11-01,Dipodomys merriami
21900,11,1,1994,1,DM,F,35,24,Dipodomys,merriami,Rodent,Spectab exclosure,1994-11-01,Dipodomys merriami
21901,11,1,1994,2,DO,M,36,47,Dipodomys,ordii,Rodent,Control,1994-11-01,Dipodomys ordii
21902,11,1,1994,1,PF,F,16,7,Perognathus,flavus,Rodent,Spectab exclosure,1994-11-01,Perognathus flavus
21903,11,1,1994,21,PF,F,15,7,Perognathus,flavus,Rodent,Long-term Krat Exclosure,1994-11-01,Perognathus flavus
21904,11,1,1994,1,DM,F,37,43,Dipodomys,merriami,Rodent,Spectab exclosure,1994-11-01,Dipodomys merriami
21907,11,2,1994,13,DM,M,35,42,Dipodomys,merriami,Rodent,Short-term Krat Exclosure,1994-11-02,Dipodomys merriami
21908,11,2,1994,13,PF,F,13,7,Perognathus,flavus,Rodent,Short-term Krat Exclosure,1994-11-02,Perognathus flavus
21909,11,2,1994,14,DM,M,36,36,Dipodomys,merriami,Rodent,Control,1994-11-02,Dipodomys merriami
21910,11,2,1994,14,DM,M,35,45,Dipodomys,merriami,Rodent,Control,1994-11-02,Dipodomys merriami
21911,11,2,1994,4,PF,F,14,6,Perognathus,flavus,Rodent,Control,1994-11-02,Perognathus flavus
21912,11,2,1994,6,PF,F,16,8,Perognathus,flavus,Rodent,Short-term Krat Exclosure,1994-11-02,Perognathus flavus
21914,11,2,1994,11,DM,M,37,42,Dipodomys,merriami,Rodent,Control,1994-11-02,Dipodomys merriami
21915,11,2,1994,14,DM,M,37,47,Dipodomys,merriami,Rodent,Control,1994-11-02,Dipodomys merriami
21916,11,2,1994,11,DM,M,38,41,Dipodomys,merriami,Rodent,Control,1994-11-02,Dipodomys merriami
21917,11,2,1994,4,DM,M,37,45,Dipodomys,merriami,Rodent,Control,1994-11-02,Dipodomys merriami
21918,11,2,1994,8,DO,F,37,39,Dipodomys,ordii,Rodent,Control,1994-11-02,Dipodomys ordii
21919,11,2,1994,9,DM,F,36,42,Dipodomys,merriami,Rodent,Spectab exclosure,1994-11-02,Dipodomys merriami
21920,11,2,1994,9,DM,M,36,39,Dipodomys,merriami,Rodent,Spectab exclosure,1994-11-02,Dipodomys merriami
21922,11,2,1994,4,DM,F,36,36,Dipodomys,merriami,Rodent,Control,1994-11-02,Dipodomys merriami
21923,11,2,1994,8,DM,M,37,43,Dipodomys,merriami,Rodent,Control,1994-11-02,Dipodomys merriami
21924,11,2,1994,5,PP,M,22,19,Chaetodipus,penicillatus,Rodent,Rodent Exclosure,1994-11-02,Chaetodipus penicillatus
21925,11,2,1994,6,PP,M,22,14,Chaetodipus,penicillatus,Rodent,Short-term Krat Exclosure,1994-11-02,Chaetodipus penicillatus
21926,11,2,1994,5,OL,F,20,22,Onychomys,leucogaster,Rodent,Rodent Exclosure,1994-11-02,Onychomys leucogaster
21927,11,2,1994,9,DM,M,37,40,Dipodomys,merriami,Rodent,Spectab exclosure,1994-11-02,Dipodomys merriami
21928,11,2,1994,8,DM,M,36,44,Dipodomys,merriami,Rodent,Control,1994-11-02,Dipodomys merriami
21929,11,2,1994,8,DM,F,35,44,Dipodomys,merriami,Rodent,Control,1994-11-02,Dipodomys merriami
21930,11,2,1994,8,DM,M,35,43,Dipodomys,merriami,Rodent,Control,1994-11-02,Dipodomys merriami
21931,11,2,1994,11,DM,F,37,47,Dipodomys,merriami,Rodent,Control,1994-11-02,Dipodomys merriami
21935,12,4,1994,18,PF,F,17,9,Perognathus,flavus,Rodent,Short-term Krat Exclosure,1994-12-04,Perognathus flavus
21936,12,4,1994,18,PF,F,16,8,Perognathus,flavus,Rodent,Short-term Krat Exclosure,1994-12-04,Perognathus flavus
21937,12,4,1994,12,DO,M,38,47,Dipodomys,ordii,Rodent,Control,1994-12-04,Dipodomys ordii
21938,12,4,1994,24,PE,M,21,19,Peromyscus,eremicus,Rodent,Rodent Exclosure,1994-12-04,Peromyscus eremicus
21939,12,4,1994,24,PE,F,21,17,Peromyscus,eremicus,Rodent,Rodent Exclosure,1994-12-04,Peromyscus eremicus
21940,12,4,1994,2,DM,M,36,44,Dipodomys,merriami,Rodent,Control,1994-12-04,Dipodomys merriami
21941,12,4,1994,18,PF,F,NA,7,Perognathus,flavus,Rodent,Short-term Krat Exclosure,1994-12-04,Perognathus flavus
21942,12,4,1994,1,DM,F,36,41,Dipodomys,merriami,Rodent,Spectab exclosure,1994-12-04,Dipodomys merriami
21943,12,4,1994,19,PF,F,16,10,Perognathus,flavus,Rodent,Long-term Krat Exclosure,1994-12-04,Perognathus flavus
21944,12,4,1994,2,DO,M,36,49,Dipodomys,ordii,Rodent,Control,1994-12-04,Dipodomys ordii
21945,12,4,1994,17,DM,M,37,42,Dipodomys,merriami,Rodent,Control,1994-12-04,Dipodomys merriami
21947,12,4,1994,12,DM,M,36,38,Dipodomys,merriami,Rodent,Control,1994-12-04,Dipodomys merriami
21948,12,4,1994,17,DM,M,36,41,Dipodomys,merriami,Rodent,Control,1994-12-04,Dipodomys merriami
21949,12,4,1994,22,DM,F,37,42,Dipodomys,merriami,Rodent,Control,1994-12-04,Dipodomys merriami
21950,12,4,1994,12,DM,F,37,38,Dipodomys,merriami,Rodent,Control,1994-12-04,Dipodomys merriami
21951,12,4,1994,1,DM,F,36,45,Dipodomys,merriami,Rodent,Spectab exclosure,1994-12-04,Dipodomys merriami
21952,12,4,1994,19,PF,M,16,9,Perognathus,flavus,Rodent,Long-term Krat Exclosure,1994-12-04,Perognathus flavus
21953,12,4,1994,22,DM,F,37,38,Dipodomys,merriami,Rodent,Control,1994-12-04,Dipodomys merriami
21954,12,4,1994,22,DM,F,35,28,Dipodomys,merriami,Rodent,Control,1994-12-04,Dipodomys merriami
21955,12,4,1994,20,PF,M,16,7,Perognathus,flavus,Rodent,Short-term Krat Exclosure,1994-12-04,Perognathus flavus
21956,12,4,1994,1,DM,M,36,45,Dipodomys,merriami,Rodent,Spectab exclosure,1994-12-04,Dipodomys merriami
21957,12,4,1994,2,DO,M,39,46,Dipodomys,ordii,Rodent,Control,1994-12-04,Dipodomys ordii
21958,12,4,1994,2,DO,M,37,46,Dipodomys,ordii,Rodent,Control,1994-12-04,Dipodomys ordii
21959,12,4,1994,21,PF,F,16,7,Perognathus,flavus,Rodent,Long-term Krat Exclosure,1994-12-04,Perognathus flavus
21960,12,4,1994,1,DM,M,37,44,Dipodomys,merriami,Rodent,Spectab exclosure,1994-12-04,Dipodomys merriami
21961,12,4,1994,17,DM,M,37,52,Dipodomys,merriami,Rodent,Control,1994-12-04,Dipodomys merriami
21963,12,4,1994,1,DM,M,38,48,Dipodomys,merriami,Rodent,Spectab exclosure,1994-12-04,Dipodomys merriami
21964,12,4,1994,12,DM,F,37,41,Dipodomys,merriami,Rodent,Control,1994-12-04,Dipodomys merriami
21967,12,5,1994,11,DM,M,38,44,Dipodomys,merriami,Rodent,Control,1994-12-05,Dipodomys merriami
21968,12,5,1994,8,DO,M,NA,37,Dipodomys,ordii,Rodent,Control,1994-12-05,Dipodomys ordii
21969,12,5,1994,4,DM,M,36,44,Dipodomys,merriami,Rodent,Control,1994-12-05,Dipodomys merriami
21970,12,5,1994,14,DM,M,36,43,Dipodomys,merriami,Rodent,Control,1994-12-05,Dipodomys merriami
21971,12,5,1994,13,DM,M,37,43,Dipodomys,merriami,Rodent,Short-term Krat Exclosure,1994-12-05,Dipodomys merriami
21972,12,5,1994,11,DM,M,39,43,Dipodomys,merriami,Rodent,Control,1994-12-05,Dipodomys merriami
21973,12,5,1994,8,DO,F,36,48,Dipodomys,ordii,Rodent,Control,1994-12-05,Dipodomys ordii
21974,12,5,1994,8,DM,M,36,46,Dipodomys,merriami,Rodent,Control,1994-12-05,Dipodomys merriami
21975,12,5,1994,6,PF,F,16,8,Perognathus,flavus,Rodent,Short-term Krat Exclosure,1994-12-05,Perognathus flavus
21976,12,5,1994,9,DM,F,37,40,Dipodomys,merriami,Rodent,Spectab exclosure,1994-12-05,Dipodomys merriami
21977,12,5,1994,14,DM,M,37,46,Dipodomys,merriami,Rodent,Control,1994-12-05,Dipodomys merriami
21978,12,5,1994,6,PF,F,16,7,Perognathus,flavus,Rodent,Short-term Krat Exclosure,1994-12-05,Perognathus flavus
21979,12,5,1994,5,DM,M,38,47,Dipodomys,merriami,Rodent,Rodent Exclosure,1994-12-05,Dipodomys merriami
21980,12,5,1994,3,RM,F,16,16,Reithrodontomys,megalotis,Rodent,Long-term Krat Exclosure,1994-12-05,Reithrodontomys megalotis
21982,12,5,1994,15,OL,F,21,23,Onychomys,leucogaster,Rodent,Long-term Krat Exclosure,1994-12-05,Onychomys leucogaster
21984,12,5,1994,15,OL,M,22,19,Onychomys,leucogaster,Rodent,Long-term Krat Exclosure,1994-12-05,Onychomys leucogaster
21985,12,5,1994,14,DM,M,37,44,Dipodomys,merriami,Rodent,Control,1994-12-05,Dipodomys merriami
21986,12,5,1994,5,DM,F,39,43,Dipodomys,merriami,Rodent,Rodent Exclosure,1994-12-05,Dipodomys merriami
21987,12,5,1994,8,DM,M,34,46,Dipodomys,merriami,Rodent,Control,1994-12-05,Dipodomys merriami
21988,12,5,1994,4,DM,F,36,38,Dipodomys,merriami,Rodent,Control,1994-12-05,Dipodomys merriami
21989,12,5,1994,8,DM,F,36,40,Dipodomys,merriami,Rodent,Control,1994-12-05,Dipodomys merriami
21993,1,11,1995,18,PF,F,16,7,Perognathus,flavus,Rodent,Short-term Krat Exclosure,1995-01-11,Perognathus flavus
21994,1,11,1995,12,DO,M,36,47,Dipodomys,ordii,Rodent,Control,1995-01-11,Dipodomys ordii
21995,1,11,1995,2,DO,M,36,51,Dipodomys,ordii,Rodent,Control,1995-01-11,Dipodomys ordii
21996,1,11,1995,21,PF,F,14,7,Perognathus,flavus,Rodent,Long-term Krat Exclosure,1995-01-11,Perognathus flavus
21997,1,11,1995,24,RM,M,15,10,Reithrodontomys,megalotis,Rodent,Rodent Exclosure,1995-01-11,Reithrodontomys megalotis
21998,1,11,1995,1,DM,M,38,46,Dipodomys,merriami,Rodent,Spectab exclosure,1995-01-11,Dipodomys merriami
21999,1,11,1995,19,PF,F,15,8,Perognathus,flavus,Rodent,Long-term Krat Exclosure,1995-01-11,Perognathus flavus
22000,1,11,1995,1,DM,F,37,45,Dipodomys,merriami,Rodent,Spectab exclosure,1995-01-11,Dipodomys merriami
22001,1,11,1995,2,DO,M,36,41,Dipodomys,ordii,Rodent,Control,1995-01-11,Dipodomys ordii
22002,1,11,1995,18,PF,F,16,8,Perognathus,flavus,Rodent,Short-term Krat Exclosure,1995-01-11,Perognathus flavus
22003,1,11,1995,2,DM,M,37,41,Dipodomys,merriami,Rodent,Control,1995-01-11,Dipodomys merriami
22004,1,11,1995,12,DM,F,37,37,Dipodomys,merriami,Rodent,Control,1995-01-11,Dipodomys merriami
22005,1,11,1995,1,DM,M,37,49,Dipodomys,merriami,Rodent,Spectab exclosure,1995-01-11,Dipodomys merriami
22006,1,11,1995,22,DM,F,37,39,Dipodomys,merriami,Rodent,Control,1995-01-11,Dipodomys merriami
22007,1,11,1995,22,DM,F,36,33,Dipodomys,merriami,Rodent,Control,1995-01-11,Dipodomys merriami
22008,1,11,1995,2,DO,M,38,52,Dipodomys,ordii,Rodent,Control,1995-01-11,Dipodomys ordii
22009,1,11,1995,1,DM,M,37,44,Dipodomys,merriami,Rodent,Spectab exclosure,1995-01-11,Dipodomys merriami
22010,1,11,1995,19,PF,M,16,9,Perognathus,flavus,Rodent,Long-term Krat Exclosure,1995-01-11,Perognathus flavus
22011,1,11,1995,12,DM,F,36,41,Dipodomys,merriami,Rodent,Control,1995-01-11,Dipodomys merriami
22015,1,12,1995,14,DM,M,38,47,Dipodomys,merriami,Rodent,Control,1995-01-12,Dipodomys merriami
22016,1,12,1995,11,DM,M,38,47,Dipodomys,merriami,Rodent,Control,1995-01-12,Dipodomys merriami
22017,1,12,1995,15,RM,F,16,9,Reithrodontomys,megalotis,Rodent,Long-term Krat Exclosure,1995-01-12,Reithrodontomys megalotis
22018,1,12,1995,4,DM,F,36,39,Dipodomys,merriami,Rodent,Control,1995-01-12,Dipodomys merriami
22019,1,12,1995,13,OL,M,21,24,Onychomys,leucogaster,Rodent,Short-term Krat Exclosure,1995-01-12,Onychomys leucogaster
22020,1,12,1995,17,DM,M,36,44,Dipodomys,merriami,Rodent,Control,1995-01-12,Dipodomys merriami
22021,1,12,1995,4,DM,M,37,43,Dipodomys,merriami,Rodent,Control,1995-01-12,Dipodomys merriami
22022,1,12,1995,17,DM,M,36,54,Dipodomys,merriami,Rodent,Control,1995-01-12,Dipodomys merriami
22023,1,12,1995,13,DM,F,34,34,Dipodomys,merriami,Rodent,Short-term Krat Exclosure,1995-01-12,Dipodomys merriami
22025,1,12,1995,5,OL,F,21,19,Onychomys,leucogaster,Rodent,Rodent Exclosure,1995-01-12,Onychomys leucogaster
22026,1,12,1995,14,DM,M,37,51,Dipodomys,merriami,Rodent,Control,1995-01-12,Dipodomys merriami
22027,1,12,1995,13,DM,M,36,47,Dipodomys,merriami,Rodent,Short-term Krat Exclosure,1995-01-12,Dipodomys merriami
22028,1,12,1995,11,DM,M,39,48,Dipodomys,merriami,Rodent,Control,1995-01-12,Dipodomys merriami
22029,1,12,1995,11,DM,F,37,41,Dipodomys,merriami,Rodent,Control,1995-01-12,Dipodomys merriami
22033,1,13,1995,8,DO,M,36,51,Dipodomys,ordii,Rodent,Control,1995-01-13,Dipodomys ordii
22034,1,13,1995,8,DO,F,36,48,Dipodomys,ordii,Rodent,Control,1995-01-13,Dipodomys ordii
22035,1,13,1995,9,DM,M,35,44,Dipodomys,merriami,Rodent,Spectab exclosure,1995-01-13,Dipodomys merriami
22036,1,13,1995,9,DM,F,37,37,Dipodomys,merriami,Rodent,Spectab exclosure,1995-01-13,Dipodomys merriami
22037,1,13,1995,8,DM,F,37,42,Dipodomys,merriami,Rodent,Control,1995-01-13,Dipodomys merriami
22038,1,13,1995,8,DM,M,36,47,Dipodomys,merriami,Rodent,Control,1995-01-13,Dipodomys merriami
22039,1,13,1995,9,DM,M,37,43,Dipodomys,merriami,Rodent,Spectab exclosure,1995-01-13,Dipodomys merriami
22042,2,4,1995,2,DM,F,36,45,Dipodomys,merriami,Rodent,Control,1995-02-04,Dipodomys merriami
22043,2,4,1995,17,DM,M,37,48,Dipodomys,merriami,Rodent,Control,1995-02-04,Dipodomys merriami
22044,2,4,1995,2,DM,M,37,46,Dipodomys,merriami,Rodent,Control,1995-02-04,Dipodomys merriami
22046,2,4,1995,24,RM,F,15,10,Reithrodontomys,megalotis,Rodent,Rodent Exclosure,1995-02-04,Reithrodontomys megalotis
22047,2,4,1995,1,DO,M,35,33,Dipodomys,ordii,Rodent,Spectab exclosure,1995-02-04,Dipodomys ordii
22048,2,4,1995,1,DM,F,36,40,Dipodomys,merriami,Rodent,Spectab exclosure,1995-02-04,Dipodomys merriami
22049,2,4,1995,2,DO,M,58,51,Dipodomys,ordii,Rodent,Control,1995-02-04,Dipodomys ordii
22050,2,4,1995,8,DO,F,37,61,Dipodomys,ordii,Rodent,Control,1995-02-04,Dipodomys ordii
22051,2,4,1995,12,DM,F,36,46,Dipodomys,merriami,Rodent,Control,1995-02-04,Dipodomys merriami
22052,2,4,1995,19,PF,F,15,9,Perognathus,flavus,Rodent,Long-term Krat Exclosure,1995-02-04,Perognathus flavus
22053,2,4,1995,18,PF,F,15,9,Perognathus,flavus,Rodent,Short-term Krat Exclosure,1995-02-04,Perognathus flavus
22055,2,4,1995,1,OL,F,20,25,Onychomys,leucogaster,Rodent,Spectab exclosure,1995-02-04,Onychomys leucogaster
22057,2,4,1995,20,RM,F,13,11,Reithrodontomys,megalotis,Rodent,Short-term Krat Exclosure,1995-02-04,Reithrodontomys megalotis
22058,2,4,1995,18,RM,F,16,12,Reithrodontomys,megalotis,Rodent,Short-term Krat Exclosure,1995-02-04,Reithrodontomys megalotis
22061,2,4,1995,22,DM,F,36,36,Dipodomys,merriami,Rodent,Control,1995-02-04,Dipodomys merriami
22062,2,4,1995,2,DO,M,37,52,Dipodomys,ordii,Rodent,Control,1995-02-04,Dipodomys ordii
22063,2,4,1995,1,DM,F,37,53,Dipodomys,merriami,Rodent,Spectab exclosure,1995-02-04,Dipodomys merriami
22066,2,4,1995,8,DM,M,36,48,Dipodomys,merriami,Rodent,Control,1995-02-04,Dipodomys merriami
22067,2,4,1995,8,DM,M,38,48,Dipodomys,merriami,Rodent,Control,1995-02-04,Dipodomys merriami
22068,2,4,1995,20,PF,M,11,9,Perognathus,flavus,Rodent,Short-term Krat Exclosure,1995-02-04,Perognathus flavus
22069,2,4,1995,2,DO,M,37,62,Dipodomys,ordii,Rodent,Control,1995-02-04,Dipodomys ordii
22070,2,4,1995,1,DM,M,38,45,Dipodomys,merriami,Rodent,Spectab exclosure,1995-02-04,Dipodomys merriami
22071,2,4,1995,8,DM,M,36,49,Dipodomys,merriami,Rodent,Control,1995-02-04,Dipodomys merriami
22072,2,4,1995,1,DM,M,38,46,Dipodomys,merriami,Rodent,Spectab exclosure,1995-02-04,Dipodomys merriami
22073,2,4,1995,8,DM,F,37,45,Dipodomys,merriami,Rodent,Control,1995-02-04,Dipodomys merriami
22074,2,4,1995,8,DM,M,35,45,Dipodomys,merriami,Rodent,Control,1995-02-04,Dipodomys merriami
22076,2,4,1995,12,DM,F,36,43,Dipodomys,merriami,Rodent,Control,1995-02-04,Dipodomys merriami
22078,2,5,1995,4,DM,M,36,44,Dipodomys,merriami,Rodent,Control,1995-02-05,Dipodomys merriami
22079,2,5,1995,14,DM,M,38,48,Dipodomys,merriami,Rodent,Control,1995-02-05,Dipodomys merriami
22081,2,5,1995,14,DM,M,37,52,Dipodomys,merriami,Rodent,Control,1995-02-05,Dipodomys merriami
22082,2,5,1995,3,DM,F,35,41,Dipodomys,merriami,Rodent,Long-term Krat Exclosure,1995-02-05,Dipodomys merriami
22084,2,5,1995,4,DM,M,37,49,Dipodomys,merriami,Rodent,Control,1995-02-05,Dipodomys merriami
22085,2,5,1995,6,PF,F,16,9,Perognathus,flavus,Rodent,Short-term Krat Exclosure,1995-02-05,Perognathus flavus
22086,2,5,1995,11,DM,M,37,50,Dipodomys,merriami,Rodent,Control,1995-02-05,Dipodomys merriami
22087,2,5,1995,7,RM,M,17,8,Reithrodontomys,megalotis,Rodent,Rodent Exclosure,1995-02-05,Reithrodontomys megalotis
22088,2,5,1995,15,RM,F,17,13,Reithrodontomys,megalotis,Rodent,Long-term Krat Exclosure,1995-02-05,Reithrodontomys megalotis
22089,2,5,1995,7,PE,M,22,20,Peromyscus,eremicus,Rodent,Rodent Exclosure,1995-02-05,Peromyscus eremicus
22090,2,5,1995,9,DM,M,36,43,Dipodomys,merriami,Rodent,Spectab exclosure,1995-02-05,Dipodomys merriami
22091,2,5,1995,13,DM,M,37,54,Dipodomys,merriami,Rodent,Short-term Krat Exclosure,1995-02-05,Dipodomys merriami
22092,2,5,1995,6,RM,M,17,10,Reithrodontomys,megalotis,Rodent,Short-term Krat Exclosure,1995-02-05,Reithrodontomys megalotis
22093,2,5,1995,9,DM,M,36,47,Dipodomys,merriami,Rodent,Spectab exclosure,1995-02-05,Dipodomys merriami
22094,2,5,1995,4,DM,M,36,47,Dipodomys,merriami,Rodent,Control,1995-02-05,Dipodomys merriami
22096,2,5,1995,14,DM,F,37,45,Dipodomys,merriami,Rodent,Control,1995-02-05,Dipodomys merriami
22097,2,5,1995,5,OL,F,21,20,Onychomys,leucogaster,Rodent,Rodent Exclosure,1995-02-05,Onychomys leucogaster
22098,2,5,1995,9,DM,M,37,45,Dipodomys,merriami,Rodent,Spectab exclosure,1995-02-05,Dipodomys merriami
22100,2,5,1995,9,DM,F,38,39,Dipodomys,merriami,Rodent,Spectab exclosure,1995-02-05,Dipodomys merriami
22101,2,5,1995,9,DM,F,37,41,Dipodomys,merriami,Rodent,Spectab exclosure,1995-02-05,Dipodomys merriami
22102,2,5,1995,4,DM,F,35,43,Dipodomys,merriami,Rodent,Control,1995-02-05,Dipodomys merriami
22105,3,4,1995,2,DM,F,37,49,Dipodomys,merriami,Rodent,Control,1995-03-04,Dipodomys merriami
22106,3,4,1995,24,RM,M,NA,12,Reithrodontomys,megalotis,Rodent,Rodent Exclosure,1995-03-04,Reithrodontomys megalotis
22107,3,4,1995,1,DO,M,36,39,Dipodomys,ordii,Rodent,Spectab exclosure,1995-03-04,Dipodomys ordii
22108,3,4,1995,2,OL,M,21,24,Onychomys,leucogaster,Rodent,Control,1995-03-04,Onychomys leucogaster
22109,3,4,1995,2,DM,M,37,46,Dipodomys,merriami,Rodent,Control,1995-03-04,Dipodomys merriami
22110,3,4,1995,18,RM,F,17,18,Reithrodontomys,megalotis,Rodent,Short-term Krat Exclosure,1995-03-04,Reithrodontomys megalotis
22112,3,4,1995,1,DM,F,37,43,Dipodomys,merriami,Rodent,Spectab exclosure,1995-03-04,Dipodomys merriami
22113,3,4,1995,18,PF,F,17,9,Perognathus,flavus,Rodent,Short-term Krat Exclosure,1995-03-04,Perognathus flavus
22114,3,4,1995,17,DM,F,38,47,Dipodomys,merriami,Rodent,Control,1995-03-04,Dipodomys merriami
22115,3,4,1995,12,DM,F,37,40,Dipodomys,merriami,Rodent,Control,1995-03-04,Dipodomys merriami
22116,3,4,1995,17,DM,M,37,57,Dipodomys,merriami,Rodent,Control,1995-03-04,Dipodomys merriami
22117,3,4,1995,12,DM,F,37,45,Dipodomys,merriami,Rodent,Control,1995-03-04,Dipodomys merriami
22118,3,4,1995,17,DM,M,37,47,Dipodomys,merriami,Rodent,Control,1995-03-04,Dipodomys merriami
22119,3,4,1995,12,DM,F,35,23,Dipodomys,merriami,Rodent,Control,1995-03-04,Dipodomys merriami
22120,3,4,1995,2,DO,M,37,54,Dipodomys,ordii,Rodent,Control,1995-03-04,Dipodomys ordii
22121,3,4,1995,1,PF,M,16,7,Perognathus,flavus,Rodent,Spectab exclosure,1995-03-04,Perognathus flavus
22122,3,4,1995,1,DM,F,34,22,Dipodomys,merriami,Rodent,Spectab exclosure,1995-03-04,Dipodomys merriami
22123,3,4,1995,12,DM,M,34,24,Dipodomys,merriami,Rodent,Control,1995-03-04,Dipodomys merriami
22124,3,4,1995,7,RM,M,17,10,Reithrodontomys,megalotis,Rodent,Rodent Exclosure,1995-03-04,Reithrodontomys megalotis
22125,3,4,1995,18,PF,F,16,10,Perognathus,flavus,Rodent,Short-term Krat Exclosure,1995-03-04,Perognathus flavus
22126,3,4,1995,1,DM,M,37,48,Dipodomys,merriami,Rodent,Spectab exclosure,1995-03-04,Dipodomys merriami
22127,3,4,1995,21,PF,F,16,8,Perognathus,flavus,Rodent,Long-term Krat Exclosure,1995-03-04,Perognathus flavus
22133,3,5,1995,8,DO,F,36,27,Dipodomys,ordii,Rodent,Control,1995-03-05,Dipodomys ordii
22134,3,5,1995,9,DM,F,37,46,Dipodomys,merriami,Rodent,Spectab exclosure,1995-03-05,Dipodomys merriami
22135,3,5,1995,4,DM,M,37,50,Dipodomys,merriami,Rodent,Control,1995-03-05,Dipodomys merriami
22136,3,5,1995,8,DO,M,36,26,Dipodomys,ordii,Rodent,Control,1995-03-05,Dipodomys ordii
22137,3,5,1995,9,DO,M,34,50,Dipodomys,ordii,Rodent,Spectab exclosure,1995-03-05,Dipodomys ordii
22138,3,5,1995,6,PF,F,16,9,Perognathus,flavus,Rodent,Short-term Krat Exclosure,1995-03-05,Perognathus flavus
