Country,State,Route,Year,Aou,SpeciesTotal
840,49,037,2004,02060,1
840,49,037,2005,02060,1
840,49,037,2006,02060,2
840,49,037,2008,02060,2
840,49,037,2012,02060,2
840,49,037,2015,02060,4
840,49,038,2008,02060,1
840,49,038,2011,02060,1
840,49,038,2013,02060,2
840,49,038,2016,02060,1
840,49,038,2017,02060,4
840,49,038,2019,02060,1
840,49,039,1988,02060,1
840,49,039,1990,02060,2
840,49,039,1991,02060,3
840,49,039,1993,02060,1
840,49,039,1996,02060,2
840,49,039,1997,02060,1
840,49,039,1999,02060,2
840,49,039,2000,02060,4
840,49,039,2002,02060,1
840,49,039,2004,02060,3
840,49,039,2005,02060,9
840,49,039,2006,02060,1
840,49,039,2007,02060,11
840,49,039,2008,02060,6
840,49,039,2009,02060,15
840,49,039,2010,02060,7
840,49,039,2011,02060,9
840,49,039,2012,02060,8
840,49,039,2013,02060,6
840,49,039,2014,02060,19
840,49,039,2015,02060,18
840,49,039,2016,02060,14
840,49,039,2017,02060,5
840,49,039,2018,02060,16
840,49,039,2019,02060,28
840,49,040,1971,02060,11
840,49,040,1974,02060,2
840,49,040,1978,02060,11
840,49,040,1979,02060,1
840,49,040,1985,02060,2
840,49,040,1987,02060,5
840,49,040,1990,02060,9
840,49,040,1992,02060,17
840,49,040,1993,02060,8
840,49,040,1994,02060,9
840,49,040,1995,02060,8
840,49,040,1997,02060,4
840,49,040,1999,02060,1
840,49,040,2000,02060,6
840,49,040,2006,02060,3
840,49,040,2007,02060,12
840,49,040,2008,02060,5
840,49,040,2009,02060,4
840,49,040,2010,02060,1
840,49,040,2011,02060,8
840,49,040,2012,02060,1
840,49,040,2013,02060,5
840,49,040,2014,02060,4
840,49,040,2015,02060,2
840,49,040,2016,02060,10
840,49,040,2017,02060,6
840,49,040,2018,02060,3
840,49,040,2019,02060,8
840,49,041,1980,02060,1
840,49,041,1985,02060,13
840,49,041,1986,02060,3
840,49,041,1987,02060,5
840,49,041,1988,02060,2
840,49,041,1990,02060,5
840,49,041,1991,02060,8
840,49,041,1992,02060,35
840,49,041,1993,02060,2
840,49,041,1994,02060,19
840,49,041,1995,02060,7
840,49,041,1996,02060,7
840,49,041,1997,02060,17
840,49,041,1998,02060,40
840,49,041,1999,02060,24
840,49,041,2000,02060,15
840,49,041,2001,02060,6
840,49,041,2003,02060,17
840,49,041,2004,02060,23
840,49,041,2005,02060,17
840,49,041,2006,02060,20
840,49,041,2007,02060,14
840,49,041,2008,02060,26
840,49,041,2009,02060,36
840,49,041,2010,02060,11
840,49,041,2011,02060,18
840,49,041,2012,02060,37
840,49,041,2013,02060,38
840,49,041,2014,02060,42
840,49,041,2015,02060,7
840,49,041,2016,02060,40
840,49,041,2017,02060,48
840,49,041,2019,02060,25
840,49,042,1983,02060,2
840,49,042,1989,02060,1
840,49,042,1993,02060,2
840,49,042,2006,02060,3
840,49,042,2016,02060,18
840,49,042,2017,02060,2
840,49,042,2018,02060,7
840,49,042,2019,02060,9
840,49,044,1978,02060,3
840,49,044,1979,02060,2
840,49,044,1992,02060,1
840,49,044,2015,02060,1
840,49,044,2016,02060,1
840,49,045,2001,02060,2
840,49,045,2003,02060,1
840,49,047,2007,02060,1
840,49,047,2013,02060,1
840,49,048,2003,02060,2
840,49,048,2004,02060,2
840,49,048,2006,02060,2
840,49,048,2007,02060,1
840,49,048,2008,02060,1
840,49,048,2015,02060,2
840,49,050,1970,02060,1
840,49,050,2012,02060,3
840,49,050,2014,02060,10
840,49,050,2015,02060,9
840,49,050,2016,02060,8
840,49,050,2017,02060,2
840,49,050,2018,02060,15
840,49,050,2019,02060,10
840,49,051,2015,02060,2
840,49,051,2017,02060,1
840,49,052,2001,02060,2
840,49,052,2012,02060,2
840,49,052,2013,02060,21
840,49,052,2014,02060,61
840,49,052,2015,02060,5
840,49,052,2016,02060,13
840,49,052,2018,02060,9
840,49,052,2019,02060,70
840,49,053,1969,02060,2
840,49,053,1973,02060,1
840,49,053,1988,02060,2
840,49,053,1994,02060,2
840,49,053,1997,02060,4
840,49,053,2002,02060,3
840,49,053,2003,02060,19
840,49,053,2005,02060,8
840,49,053,2006,02060,3
840,49,053,2007,02060,1
840,49,053,2008,02060,8
840,49,053,2014,02060,2
840,49,054,1996,02060,2
840,49,054,2005,02060,3
840,49,054,2007,02060,3
840,49,055,1986,02060,2
840,49,055,1987,02060,2
840,49,055,1988,02060,1
840,49,055,1994,02060,4
840,49,055,1995,02060,1
840,49,055,1996,02060,3
840,49,055,1997,02060,6
840,49,055,1998,02060,2
840,49,055,2000,02060,4
840,49,055,2001,02060,2
840,49,055,2002,02060,4
840,49,055,2003,02060,10
840,49,055,2004,02060,6
840,49,055,2005,02060,9
840,49,055,2006,02060,23
840,49,055,2007,02060,6
840,49,055,2008,02060,9
840,49,055,2009,02060,6
840,49,055,2010,02060,7
840,49,055,2011,02060,12
840,49,055,2012,02060,8
840,49,055,2013,02060,7
840,49,055,2014,02060,5
840,49,055,2015,02060,5
840,49,055,2016,02060,12
840,49,055,2017,02060,6
840,49,055,2018,02060,4
840,49,056,1991,02060,2
840,49,056,1997,02060,8
840,49,056,2001,02060,5
840,49,056,2002,02060,4
840,49,056,2004,02060,12
840,49,056,2005,02060,7
840,49,056,2006,02060,3
840,49,056,2007,02060,6
840,49,056,2008,02060,8
840,49,056,2016,02060,3
840,49,056,2017,02060,7
840,49,056,2018,02060,10
840,49,056,2019,02060,2
840,49,058,1999,02060,2
840,49,058,2002,02060,5
840,49,058,2003,02060,2
840,49,058,2004,02060,3
840,49,058,2006,02060,4
840,49,058,2007,02060,1
840,49,058,2008,02060,2
840,49,058,2009,02060,4
840,49,058,2010,02060,8
840,49,058,2011,02060,4
840,49,058,2012,02060,2
840,49,058,2013,02060,6
840,49,058,2017,02060,3
840,49,058,2018,02060,1
840,49,059,2005,02060,2
840,49,059,2008,02060,5
840,49,059,2009,02060,6
840,49,059,2011,02060,13
840,49,059,2012,02060,1
840,49,059,2013,02060,16
840,49,059,2016,02060,7
840,49,061,2014,02060,3
840,49,061,2016,02060,7
840,49,061,2018,02060,2
840,49,063,2011,02060,2
840,49,063,2013,02060,3
840,49,063,2014,02060,1
840,49,063,2019,02060,10
840,49,066,1992,02060,6
840,49,071,1995,02060,2
840,49,116,2014,02060,2
840,49,116,2017,02060,4
840,49,116,2018,02060,2
840,49,116,2019,02060,3
840,49,126,2013,02060,4
840,49,131,1992,02060,1
840,49,131,1996,02060,5
840,49,131,1999,02060,2
840,49,131,2000,02060,2
840,49,131,2003,02060,2
840,49,131,2005,02060,2
840,49,131,2006,02060,2
840,49,131,2008,02060,1
840,49,131,2009,02060,5
840,49,131,2010,02060,4
840,49,131,2011,02060,5
840,49,131,2012,02060,1
840,49,131,2013,02060,2
840,49,131,2014,02060,2
840,49,131,2015,02060,1
840,49,131,2016,02060,7
840,49,131,2017,02060,3
840,49,131,2019,02060,3
840,49,134,2004,02060,3
840,49,134,2005,02060,1
840,49,134,2006,02060,8
840,49,134,2008,02060,6
840,49,134,2009,02060,5
840,49,134,2010,02060,3
840,49,134,2011,02060,7
840,49,134,2012,02060,4
840,49,134,2013,02060,4
840,49,134,2014,02060,7
840,49,134,2015,02060,4
840,49,134,2016,02060,13
840,49,134,2018,02060,2
840,49,134,2019,02060,5
840,49,143,2009,02060,1
840,49,143,2018,02060,2
840,49,153,2016,02060,2
840,49,153,2017,02060,3
840,49,153,2018,02060,2
840,49,162,2013,02060,2
840,49,162,2016,02060,1
840,49,165,2001,02060,1
840,49,165,2002,02060,1
840,49,165,2003,02060,1
840,49,165,2005,02060,5
840,49,165,2007,02060,2
840,49,165,2008,02060,1
840,49,165,2009,02060,4
840,49,165,2010,02060,2
840,49,165,2011,02060,1
840,49,165,2012,02060,3
840,49,165,2014,02060,4
840,49,165,2015,02060,2
840,49,165,2016,02060,4
840,49,165,2017,02060,2
840,49,165,2018,02060,7
840,49,165,2019,02060,6
840,49,166,2003,02060,3
840,49,166,2004,02060,2
840,49,166,2012,02060,1
840,49,166,2013,02060,3
840,49,166,2015,02060,2
840,49,166,2016,02060,5
840,49,166,2019,02060,2
840,49,167,1989,02060,2
840,49,168,2011,02060,4
840,49,230,2004,02060,2
840,49,230,2011,02060,4
840,49,230,2018,02060,1
840,49,267,2004,02060,1
840,49,267,2006,02060,13
840,49,267,2007,02060,3
840,49,267,2008,02060,3
840,49,267,2014,02060,7
840,49,267,2015,02060,10
840,49,267,2016,02060,2
840,49,267,2017,02060,9
840,49,267,2018,02060,7
840,49,900,1995,02060,3
840,49,900,1996,02060,4
840,49,900,1997,02060,1
840,49,900,1998,02060,1
840,49,900,1999,02060,3
840,49,900,2000,02060,2
840,49,900,2002,02060,2
840,49,900,2003,02060,17
840,49,900,2005,02060,2
840,49,900,2006,02060,2
840,49,900,2009,02060,1
840,49,900,2013,02060,10
840,49,900,2014,02060,8
840,49,900,2016,02060,5
840,49,900,2017,02060,9
840,49,900,2019,02060,8
840,49,901,2005,02060,2
840,49,901,2018,02060,4
840,49,902,1992,02060,23
840,49,902,1993,02060,5
840,49,902,2006,02060,1
840,49,902,2007,02060,2
840,49,902,2008,02060,6
840,49,902,2009,02060,16
840,49,902,2010,02060,4
840,49,902,2011,02060,12
840,49,902,2012,02060,2
840,49,902,2013,02060,1
840,49,902,2014,02060,26
840,49,902,2015,02060,8
840,49,902,2016,02060,4
840,49,902,2018,02060,11
840,49,903,1993,02060,1
840,49,903,2006,02060,4
840,49,903,2008,02060,5
840,49,903,2009,02060,8
840,49,903,2010,02060,3
840,49,903,2011,02060,1
840,49,903,2012,02060,4
840,49,903,2013,02060,4
840,49,903,2016,02060,4
840,49,903,2017,02060,2
840,49,903,2019,02060,5
840,49,904,1992,02060,13
840,49,904,1993,02060,10
840,49,904,2004,02060,5
840,49,904,2005,02060,6
840,49,904,2006,02060,5
840,49,904,2007,02060,2
840,49,904,2008,02060,1
840,49,904,2009,02060,8
840,49,904,2010,02060,1
840,49,904,2011,02060,8
840,49,904,2012,02060,3
840,49,904,2013,02060,6
840,49,904,2014,02060,3
840,49,904,2015,02060,10
840,49,904,2016,02060,7
840,49,904,2019,02060,8
840,49,905,2003,02060,3
840,49,905,2005,02060,2
840,49,905,2007,02060,2
840,49,905,2012,02060,2
840,49,905,2014,02060,4
840,49,906,1992,02060,16
840,49,906,1993,02060,26
840,49,906,1994,02060,47
840,49,906,1995,02060,61
840,49,906,1996,02060,69
840,49,906,1997,02060,52
840,49,906,1998,02060,6
840,49,906,2001,02060,6
840,49,906,2002,02060,13
840,49,906,2003,02060,12
840,49,906,2004,02060,19
840,49,906,2005,02060,14
840,49,906,2006,02060,26
840,49,906,2007,02060,20
840,49,906,2008,02060,1
840,49,906,2009,02060,16
840,49,906,2010,02060,23
840,49,906,2011,02060,9
840,49,906,2012,02060,12
840,49,906,2013,02060,20
840,49,906,2014,02060,5
840,49,906,2015,02060,9
840,49,906,2016,02060,1
840,49,906,2017,02060,1
840,49,906,2018,02060,7
840,49,906,2019,02060,17
840,49,907,1993,02060,2
840,49,907,1996,02060,4
840,49,907,1999,02060,2
840,49,907,2000,02060,5
840,49,907,2002,02060,3
840,49,907,2005,02060,4
840,49,907,2006,02060,8
840,49,907,2007,02060,3
840,49,907,2008,02060,38
840,49,907,2009,02060,3
840,49,907,2011,02060,7
840,49,907,2012,02060,2
840,49,907,2013,02060,9
840,49,907,2014,02060,6
840,49,907,2015,02060,2
840,49,907,2016,02060,23
840,49,907,2017,02060,10
840,49,907,2019,02060,3
840,49,908,1993,02060,1
840,49,908,1999,02060,4
840,49,908,2006,02060,2
840,49,908,2013,02060,1
840,49,908,2014,02060,5
840,49,908,2015,02060,1
840,49,908,2016,02060,2
840,49,908,2018,02060,3
840,49,909,1999,02060,1
840,49,909,2003,02060,2
840,49,909,2005,02060,5
840,49,909,2006,02060,1
840,49,909,2007,02060,2
840,49,909,2008,02060,6
840,49,909,2009,02060,2
840,49,909,2012,02060,2
840,49,909,2013,02060,6
840,49,909,2015,02060,1
840,49,910,1997,02060,6
840,49,910,1998,02060,3
840,49,910,1999,02060,4
840,49,910,2000,02060,4
840,49,910,2001,02060,4
840,49,910,2002,02060,7
840,49,910,2003,02060,10
840,49,910,2004,02060,5
840,49,910,2005,02060,5
840,49,910,2006,02060,7
840,49,910,2007,02060,2
840,49,910,2008,02060,5
840,49,910,2009,02060,5
840,49,910,2011,02060,9
840,49,910,2012,02060,4
840,49,911,2006,02060,2
840,49,911,2009,02060,2
840,49,912,2006,02060,4
840,49,912,2007,02060,8
840,49,912,2008,02060,2
840,49,912,2009,02060,8
840,49,912,2010,02060,6
840,49,913,2006,02060,4
840,49,913,2007,02060,2
840,49,913,2008,02060,2
840,49,913,2009,02060,2
840,49,913,2010,02060,8
840,49,914,2009,02060,1
840,49,915,2009,02060,2
840,49,915,2010,02060,2
840,49,916,2013,02060,3
840,49,916,2014,02060,12
840,49,916,2015,02060,8
840,49,916,2016,02060,7
840,49,916,2017,02060,10
840,49,916,2018,02060,8
840,49,916,2019,02060,9
840,50,001,2000,02060,1
840,50,001,2005,02060,4
840,50,001,2007,02060,3
840,50,001,2010,02060,2
840,50,001,2011,02060,7
840,50,001,2012,02060,3
840,50,001,2013,02060,4
840,50,001,2014,02060,3
840,50,001,2015,02060,2
840,50,001,2017,02060,5
840,50,003,2009,02060,2
840,50,003,2011,02060,4
840,50,007,2014,02060,1
840,50,008,2018,02060,2
840,50,009,2006,02060,1
840,50,009,2007,02060,2
840,50,009,2009,02060,1
840,50,009,2011,02060,3
840,50,009,2014,02060,4
840,50,009,2017,02060,4
840,50,015,2001,02060,2
840,50,015,2002,02060,1
840,50,015,2004,02060,1
840,50,015,2005,02060,1
840,50,015,2006,02060,8
840,50,015,2007,02060,1
840,50,015,2008,02060,4
840,50,015,2009,02060,6
840,50,015,2010,02060,3
840,50,015,2011,02060,7
840,50,015,2012,02060,13
840,50,015,2013,02060,13
840,50,015,2014,02060,10
840,50,015,2015,02060,15
840,50,015,2016,02060,6
840,50,015,2017,02060,3
840,50,015,2018,02060,19
840,50,015,2019,02060,5
840,50,016,2013,02060,3
840,50,016,2015,02060,2
840,50,016,2016,02060,2
840,50,016,2017,02060,8
840,50,016,2018,02060,5
840,50,016,2019,02060,5
840,50,017,2010,02060,4
840,50,017,2012,02060,1
840,50,017,2016,02060,6
840,50,017,2017,02060,8
840,50,017,2018,02060,3
840,50,017,2019,02060,7
840,50,018,1995,02060,2
840,50,018,2002,02060,1
840,50,018,2004,02060,5
840,50,018,2005,02060,1
840,50,018,2006,02060,2
840,50,018,2007,02060,2
840,50,018,2008,02060,4
840,50,018,2016,02060,2
840,50,020,2015,02060,2
840,50,022,2002,02060,1
840,50,022,2005,02060,3
840,50,022,2007,02060,3
840,50,022,2009,02060,4
840,50,022,2011,02060,2
840,50,022,2013,02060,1
840,50,022,2016,02060,2
840,50,022,2017,02060,2
840,50,022,2018,02060,6
840,50,022,2019,02060,1
840,50,023,1988,02060,1
840,50,023,1992,02060,2
840,50,023,2013,02060,4
840,50,023,2014,02060,2
840,50,023,2015,02060,7
840,50,023,2018,02060,6
840,50,024,2012,02060,1
840,50,024,2013,02060,2
840,50,024,2018,02060,1
840,50,025,1990,02060,2
840,50,025,1991,02060,3
840,50,025,1992,02060,2
840,50,025,1994,02060,3
840,50,025,1995,02060,2
840,50,025,1996,02060,1
840,50,025,1997,02060,5
840,50,025,2000,02060,2
840,50,025,2001,02060,2
840,50,025,2013,02060,16
840,50,025,2015,02060,2
840,50,025,2016,02060,5
840,50,025,2017,02060,9
840,50,025,2018,02060,4
840,50,026,1991,02060,1
840,50,026,1997,02060,1
840,50,026,2001,02060,1
840,50,026,2003,02060,3
840,50,026,2013,02060,1
840,50,026,2014,02060,4
840,50,026,2015,02060,5
840,50,026,2016,02060,7
840,50,026,2017,02060,11
840,50,026,2018,02060,2
840,50,026,2019,02060,2
840,50,027,2002,02060,2
840,50,027,2015,02060,5
840,50,027,2016,02060,5
840,50,027,2017,02060,4
840,50,027,2018,02060,5
840,50,027,2019,02060,3
840,50,028,2004,02060,2
840,50,028,2006,02060,4
840,50,028,2007,02060,2
840,50,028,2008,02060,14
840,50,028,2009,02060,2
840,50,028,2010,02060,5
840,50,028,2011,02060,4
840,50,028,2012,02060,9
840,50,028,2013,02060,5
840,50,028,2014,02060,2
840,50,028,2015,02060,7
840,50,028,2016,02060,4
840,50,028,2017,02060,2
840,50,028,2018,02060,2
840,50,028,2019,02060,5
840,50,031,2013,02060,2
840,50,031,2014,02060,1
840,50,031,2015,02060,2
840,50,031,2016,02060,1
840,50,035,1995,02060,1
840,50,035,2001,02060,1
840,50,035,2005,02060,3
840,50,035,2006,02060,14
840,50,035,2007,02060,3
840,50,035,2008,02060,8
840,50,035,2009,02060,7
840,50,035,2010,02060,8
840,50,035,2011,02060,17
840,50,035,2013,02060,9
840,50,035,2014,02060,8
840,50,035,2015,02060,12
840,50,035,2016,02060,2
840,50,035,2017,02060,10
840,50,035,2018,02060,5
840,50,035,2019,02060,5
840,50,037,2009,02060,1
840,50,038,2018,02060,1
840,50,038,2019,02060,1
840,50,041,1990,02060,2
840,50,041,1992,02060,1
840,50,041,1994,02060,2
840,50,041,1995,02060,2
840,50,041,1996,02060,9
840,50,041,1997,02060,17
840,50,041,2004,02060,9
840,50,041,2005,02060,8
840,50,041,2006,02060,8
840,50,041,2007,02060,4
840,50,041,2008,02060,12
840,50,041,2009,02060,8
840,50,041,2010,02060,11
840,50,041,2011,02060,16
840,50,041,2012,02060,64
840,50,041,2014,02060,6
840,50,041,2019,02060,9
840,50,042,2005,02060,4
840,50,042,2008,02060,1
840,50,042,2010,02060,1
840,50,042,2012,02060,4
840,50,042,2016,02060,4
840,50,042,2018,02060,3
840,50,042,2019,02060,2
840,50,043,2000,02060,1
840,50,043,2006,02060,2
840,50,043,2010,02060,1
840,50,043,2013,02060,1
840,50,043,2015,02060,2
840,50,044,1996,02060,7
840,50,044,1997,02060,5
840,50,044,2001,02060,6
840,50,044,2002,02060,21
840,50,044,2003,02060,12
840,50,044,2004,02060,2
840,50,044,2005,02060,2
840,50,044,2006,02060,4
840,50,044,2007,02060,20
840,50,044,2008,02060,11
840,50,044,2009,02060,10
840,50,044,2010,02060,7
840,50,044,2011,02060,5
840,50,044,2012,02060,7
840,50,044,2014,02060,1
840,50,044,2019,02060,4
840,50,046,2008,02060,8
840,50,046,2009,02060,6
840,50,046,2010,02060,2
840,50,046,2011,02060,2
840,50,046,2012,02060,3
840,50,046,2013,02060,8
840,50,046,2014,02060,2
840,50,046,2015,02060,5
840,50,046,2016,02060,2
840,50,046,2017,02060,3
840,50,046,2019,02060,7
840,50,047,1981,02060,1
840,50,047,1982,02060,6
840,50,047,1983,02060,2
840,50,047,1984,02060,1
840,50,047,1986,02060,1
840,50,047,1987,02060,2
840,50,047,1988,02060,2
840,50,047,1989,02060,11
840,50,047,1990,02060,1
840,50,047,1991,02060,6
840,50,047,1992,02060,4
840,50,047,1993,02060,12
840,50,047,1995,02060,5
840,50,047,1996,02060,6
840,50,047,1997,02060,14
840,50,047,1998,02060,2
840,50,047,1999,02060,8
840,50,047,2000,02060,14
840,50,047,2001,02060,23
840,50,047,2002,02060,18
840,50,047,2003,02060,7
840,50,047,2004,02060,30
840,50,047,2005,02060,9
840,50,047,2006,02060,4
840,50,047,2007,02060,26
840,50,047,2008,02060,28
840,50,047,2009,02060,12
840,50,047,2010,02060,25
840,50,047,2011,02060,18
840,50,047,2012,02060,7
840,50,047,2013,02060,15
840,50,047,2015,02060,6
840,50,047,2016,02060,29
840,50,047,2017,02060,8
840,50,047,2018,02060,14
840,50,047,2019,02060,17
840,50,048,1985,02060,1
840,50,048,1989,02060,1
840,50,048,1993,02060,2
840,50,048,1994,02060,2
840,50,048,1998,02060,4
840,50,048,1999,02060,6
840,50,048,2001,02060,4
840,50,048,2002,02060,4
840,50,048,2003,02060,4
840,50,048,2004,02060,6
840,50,048,2005,02060,3
840,50,048,2006,02060,5
840,50,048,2007,02060,21
840,50,048,2008,02060,4
840,50,048,2009,02060,8
840,50,048,2010,02060,1
840,50,048,2011,02060,10
840,50,048,2012,02060,6
840,50,048,2013,02060,4
840,50,048,2015,02060,2
840,50,048,2016,02060,2
840,50,048,2017,02060,7
840,50,048,2018,02060,2
840,50,048,2019,02060,2
840,50,049,1976,02060,2
840,50,049,1977,02060,6
840,50,049,1978,02060,4
840,50,049,1979,02060,38
840,50,049,1980,02060,14
840,50,049,1981,02060,13
840,50,049,1982,02060,24
840,50,049,1983,02060,16
840,50,049,1984,02060,93
840,50,049,1985,02060,15
840,50,049,1986,02060,24
840,50,049,1987,02060,44
840,50,049,1988,02060,40
840,50,049,1989,02060,26
840,50,049,1990,02060,41
840,50,049,1991,02060,38
840,50,049,1992,02060,14
840,50,049,1993,02060,15
840,50,049,1994,02060,11
840,50,049,1995,02060,24
840,50,049,1996,02060,33
840,50,049,1997,02060,34
840,50,049,2004,02060,20
840,50,049,2007,02060,33
840,50,049,2008,02060,15
840,50,049,2009,02060,13
840,50,049,2010,02060,6
840,50,049,2011,02060,19
840,50,049,2012,02060,16
840,50,049,2013,02060,60
840,50,049,2014,02060,14
840,50,049,2015,02060,31
840,50,049,2016,02060,10
840,50,049,2017,02060,7
840,50,050,1976,02060,26
840,50,050,1977,02060,1
840,50,050,1978,02060,5
840,50,050,1979,02060,2
840,50,050,1980,02060,23
840,50,050,1981,02060,3
840,50,050,1982,02060,13
840,50,050,1983,02060,7
840,50,050,1984,02060,22
840,50,050,1985,02060,17
840,50,050,1986,02060,11
840,50,050,1987,02060,18
840,50,050,1988,02060,26
840,50,050,1989,02060,21
840,50,050,1990,02060,13
840,50,050,1991,02060,25
840,50,050,1992,02060,8
840,50,050,1993,02060,12
840,50,050,1994,02060,21
840,50,050,1995,02060,21
840,50,050,1996,02060,15
840,50,050,1997,02060,28
840,50,050,2001,02060,10
840,50,050,2003,02060,3
840,50,050,2004,02060,16
840,50,050,2005,02060,5
840,50,050,2007,02060,6
840,50,050,2008,02060,15
840,50,050,2009,02060,12
840,50,050,2010,02060,6
840,50,050,2011,02060,11
840,50,050,2012,02060,10
840,50,050,2013,02060,10
840,50,050,2014,02060,4
840,50,050,2015,02060,12
840,50,050,2016,02060,4
840,50,050,2017,02060,11
840,50,051,1980,02060,5
840,50,051,1983,02060,1
840,50,051,1985,02060,3
840,50,051,1986,02060,1
840,50,051,1988,02060,10
840,50,051,1998,02060,12
840,50,051,1999,02060,7
840,50,051,2000,02060,14
840,50,051,2001,02060,25
840,50,051,2003,02060,24
840,50,051,2004,02060,16
840,50,051,2005,02060,19
840,50,051,2007,02060,15
840,50,051,2008,02060,8
840,50,051,2009,02060,5
840,50,051,2010,02060,6
840,50,051,2011,02060,7
840,50,051,2012,02060,9
840,50,051,2013,02060,6
840,50,051,2014,02060,11
840,50,051,2016,02060,3
840,50,051,2017,02060,6
840,50,051,2018,02060,7
840,50,052,1978,02060,21
840,50,052,1979,02060,39
840,50,052,1981,02060,42
840,50,052,1982,02060,18
840,50,052,1990,02060,16
840,50,052,1998,02060,188
840,50,052,1999,02060,29
840,50,052,2000,02060,29
840,50,052,2003,02060,14
840,50,052,2011,02060,16
840,50,054,2018,02060,2
840,50,055,2010,02060,3
840,50,055,2013,02060,2
840,50,055,2014,02060,4
840,50,055,2015,02060,4
840,50,055,2016,02060,1
840,50,055,2018,02060,2
840,50,055,2019,02060,4
840,50,059,2015,02060,2
840,50,063,2003,02060,22
840,50,063,2004,02060,13
840,50,063,2005,02060,17
840,50,063,2006,02060,2
840,50,063,2007,02060,9
840,50,063,2008,02060,8
840,50,063,2014,02060,7
840,50,063,2015,02060,9
840,50,063,2016,02060,11
840,50,063,2017,02060,10
840,50,063,2018,02060,15
840,50,063,2019,02060,13
840,50,064,2006,02060,1
840,50,064,2009,02060,3
840,50,064,2010,02060,3
840,50,064,2016,02060,1
840,50,064,2018,02060,10
840,50,065,2003,02060,1
840,50,065,2004,02060,2
840,50,065,2005,02060,1
840,50,065,2007,02060,2
840,50,065,2008,02060,2
840,50,065,2009,02060,10
840,50,065,2011,02060,1
840,50,065,2012,02060,5
840,50,065,2013,02060,4
840,50,065,2014,02060,4
840,50,065,2015,02060,1
840,50,065,2016,02060,5
840,50,065,2017,02060,5
840,50,065,2018,02060,1
840,50,065,2019,02060,1
840,50,067,1997,02060,1
840,50,067,1998,02060,4
840,50,067,2006,02060,5
840,50,067,2007,02060,5
840,50,067,2008,02060,2
840,50,067,2009,02060,4
840,50,067,2012,02060,4
840,50,067,2015,02060,3
840,50,068,2000,02060,5
840,50,068,2006,02060,5
840,50,068,2007,02060,2
840,50,068,2008,02060,4
840,50,068,2009,02060,13
840,50,068,2010,02060,2
840,50,068,2011,02060,3
840,50,068,2012,02060,1
840,50,068,2013,02060,8
840,50,068,2014,02060,4
840,50,068,2015,02060,11
840,50,068,2017,02060,3
840,50,068,2018,02060,26
840,50,068,2019,02060,4
840,50,069,1993,02060,12
840,50,069,1994,02060,12
840,50,069,1995,02060,26
840,50,069,1996,02060,10
840,50,069,1997,02060,16
840,50,069,1998,02060,20
840,50,069,1999,02060,12
840,50,069,2000,02060,14
840,50,069,2001,02060,10
840,50,069,2002,02060,6
840,50,069,2003,02060,30
840,50,069,2004,02060,15
840,50,069,2005,02060,25
840,50,069,2006,02060,19
840,50,069,2007,02060,16
840,50,069,2008,02060,14
840,50,069,2009,02060,21
840,50,069,2010,02060,13
840,50,069,2011,02060,24
840,50,069,2012,02060,30
840,50,069,2013,02060,24
840,50,069,2014,02060,9
840,50,070,2007,02060,1
840,50,070,2012,02060,5
840,50,070,2013,02060,3
840,50,070,2016,02060,4
840,50,070,2018,02060,5
840,50,070,2019,02060,3
840,50,072,2008,02060,1
840,50,072,2015,02060,2
840,50,073,2009,02060,1
840,50,074,2011,02060,1
840,50,074,2012,02060,1
840,50,074,2014,02060,1
840,50,074,2019,02060,1
840,50,076,1998,02060,2
840,50,076,1999,02060,4
840,50,076,2003,02060,2
840,50,076,2004,02060,2
840,50,076,2005,02060,4
840,50,080,2001,02060,2
840,50,080,2003,02060,2
840,50,080,2005,02060,2
840,50,080,2007,02060,2
840,50,080,2008,02060,1
840,50,080,2010,02060,4
840,50,080,2012,02060,2
840,50,080,2016,02060,8
840,50,080,2018,02060,4
840,50,081,1993,02060,8
840,50,081,1994,02060,14
840,50,081,1995,02060,24
840,50,081,1996,02060,10
840,50,081,1997,02060,17
840,50,081,1998,02060,10
840,50,081,1999,02060,21
840,50,081,2000,02060,4
840,50,081,2001,02060,14
840,50,081,2003,02060,11
840,50,081,2004,02060,17
840,50,081,2006,02060,6
840,50,081,2007,02060,25
840,50,081,2008,02060,27
840,50,081,2009,02060,12
840,50,081,2010,02060,8
840,50,081,2011,02060,4
840,50,081,2012,02060,8
840,50,081,2013,02060,25
840,50,081,2014,02060,19
840,50,081,2015,02060,6
840,50,081,2016,02060,13
840,50,081,2017,02060,9
840,50,081,2018,02060,4
840,50,081,2019,02060,10
840,50,082,1993,02060,40
840,50,082,1994,02060,36
840,50,082,1995,02060,36
840,50,082,1996,02060,35
840,50,082,1997,02060,38
840,50,082,1998,02060,27
840,50,082,1999,02060,17
840,50,082,2000,02060,29
840,50,082,2001,02060,37
840,50,082,2003,02060,46
840,50,082,2004,02060,4
840,50,082,2005,02060,15
840,50,082,2007,02060,13
840,50,082,2008,02060,35
840,50,082,2009,02060,17
840,50,082,2010,02060,53
840,50,082,2011,02060,12
840,50,082,2012,02060,5
840,50,082,2013,02060,30
840,50,082,2014,02060,13
840,50,082,2015,02060,12
840,50,082,2016,02060,35
840,50,082,2017,02060,34
840,50,082,2018,02060,28
840,50,082,2019,02060,19
840,50,153,2013,02060,1
